val1,val2,val3,last_matrix,num_moves_Q_learning_needs,min_a_b_sqrt_c,max_a_b_sqrt_c
1,-1,1,4,3,1.0,1.0
0,-21,0,4,19,0.0,4.58257569495584
0,6,-6,3,7,0.0,6.0
-1,11,5,4,11,1.0,5.0
8,-23,-2,4,11,2.0,8.0
7,-13,-3,3,9,3.0,7.0
-6,21,-10,4,17,4.58257569495584,10.0
-8,10,-4,1,11,3.1622776601683795,8.0
-9,-6,1,2,9,1.0,9.0
-2,11,0,1,11,0.0,3.3166247903554
-8,26,-2,4,13,2.0,8.0
4,0,2,3,5,0.0,4.0
5,-35,-5,4,13,5.0,5.916079783099616
-3,-5,1,3,5,1.0,3.0
2,-11,-2,1,9,2.0,3.3166247903554
9,-40,-5,1,17,5.0,9.0
-1,-11,-1,3,13,1.0,3.3166247903554
3,-4,5,3,9,2.0,5.0
10,56,10,3,21,7.483314773547883,10.0
9,-13,1,1,13,1.0,9.0
0,0,-6,3,5,0.0,6.0
-9,34,-1,2,17,1.0,9.0
3,-25,-3,2,13,3.0,5.0
-1,-1,1,3,1,1.0,1.0
-5,-9,3,1,7,3.0,5.0
2,5,6,4,7,2.0,6.0
0,-1,-4,3,5,0.0,4.0
-1,-10,-3,4,11,1.0,3.1622776601683795
5,13,7,4,11,3.605551275463989,7.0
1,-27,-3,4,21,1.0,5.196152422706632
11,19,3,1,13,3.0,11.0
-5,10,1,1,9,1.0,5.0
-2,38,-8,1,17,2.0,8.0
-3,-7,1,2,7,1.0,3.0
-7,-44,9,3,15,6.6332495807108,9.0
0,4,12,3,15,0.0,12.0
-1,12,-9,2,11,1.0,9.0
3,-23,-13,4,21,3.0,13.0
2,8,-2,3,9,2.0,2.8284271247461903
-1,21,-5,1,13,1.0,5.0
-4,10,-6,2,9,3.1622776601683795,6.0
0,11,-12,4,13,0.0,12.0
6,-15,-2,1,9,2.0,6.0
-4,19,-4,1,9,4.0,4.358898943540674
1,-9,-3,1,7,1.0,3.0
0,2,4,3,5,0.0,4.0
2,-4,-4,1,5,2.0,4.0
-8,3,0,4,9,0.0,8.0
2,10,12,4,17,2.0,12.0
10,-45,-6,1,17,6.0,10.0
-4,12,-10,2,15,3.4641016151377544,10.0
4,-2,-2,4,5,1.4142135623730951,4.0
-5,-7,1,2,7,1.0,5.0
2,2,-4,4,7,1.4142135623730951,4.0
-11,-3,3,2,15,1.7320508075688772,11.0
-9,-21,-3,2,17,3.0,9.0
-2,-4,-4,2,7,2.0,4.0
3,-18,-3,2,11,3.0,4.242640687119285
3,7,5,3,7,2.6457513110645907,5.0
3,-1,3,4,7,1.0,3.0
0,1,4,2,5,0.0,4.0
6,-10,-2,1,7,2.0,6.0
0,6,-4,4,7,0.0,4.0
-4,-32,8,1,11,4.0,8.0
-2,-5,6,3,7,2.0,6.0
6,-8,-4,4,9,2.8284271247461903,6.0
-6,-44,10,3,19,6.0,10.0
5,10,1,3,7,1.0,5.0
7,-5,5,4,17,2.23606797749979,7.0
-9,-22,1,3,13,1.0,9.0
4,7,2,1,5,2.0,4.0
3,-2,-1,3,3,1.0,3.0
-6,27,-4,4,11,4.0,6.0
4,-8,-6,4,9,2.8284271247461903,6.0
0,4,0,3,7,0.0,2.0
-4,5,-2,2,5,2.0,4.0
-1,-4,3,4,5,1.0,3.0
-1,11,1,4,11,1.0,3.3166247903554
6,10,4,2,9,3.1622776601683795,6.0
-6,2,-4,2,9,1.4142135623730951,6.0
-1,2,-7,2,7,1.0,7.0
-1,7,1,3,9,1.0,2.6457513110645907
7,-26,-7,4,13,5.0990195135927845,7.0
-10,-12,-2,4,15,2.0,10.0
-4,-1,-6,4,11,1.0,6.0
-11,48,-7,2,19,6.928203230275509,11.0
-6,-2,-4,2,11,1.4142135623730951,6.0
4,-51,-12,1,19,4.0,12.0
-10,-7,0,4,11,0.0,10.0
6,-21,-2,2,11,2.0,6.0
2,-6,-6,1,7,2.0,6.0
11,36,1,3,17,1.0,11.0
-4,-17,2,4,11,2.0,4.123105625617661
-6,-27,12,2,17,5.196152422706632,12.0
-7,7,-1,2,7,1.0,7.0
4,6,4,4,7,2.449489742783178,4.0
2,1,6,2,7,1.0,6.0
11,-43,-5,2,15,5.0,11.0
1,10,-5,3,9,1.0,5.0
0,4,4,3,5,0.0,4.0
-1,7,-7,4,7,1.0,7.0
3,-37,1,4,27,1.0,6.082762530298219
0,-1,4,4,5,0.0,4.0
-2,-2,2,2,3,1.4142135623730951,2.0
0,30,2,2,25,0.0,5.477225575051661
-4,15,-4,3,7,3.872983346207417,4.0
3,21,1,4,15,1.0,4.58257569495584
4,9,6,4,9,3.0,6.0
11,-33,-5,1,15,5.0,11.0
-1,-24,7,1,13,1.0,7.0
-1,-32,11,2,15,1.0,11.0
8,15,2,3,9,2.0,8.0
5,-17,-3,1,9,3.0,5.0
-1,-3,7,2,7,1.0,7.0
-5,13,-3,1,7,3.0,5.0
7,-26,-1,3,15,1.0,7.0
-11,-6,-1,4,13,1.0,11.0
-10,25,-6,3,15,5.0,10.0
4,0,-4,2,7,0.0,4.0
9,-45,-11,4,23,6.708203932499369,11.0
1,-14,-1,4,13,1.0,3.7416573867739413
10,-45,-4,1,17,4.0,10.0
2,2,-4,1,7,1.4142135623730951,4.0
-5,7,1,2,9,1.0,5.0
8,-20,-4,4,11,4.0,8.0
-3,4,-3,2,5,2.0,3.0
1,8,5,3,7,1.0,5.0
6,-40,-4,3,17,4.0,6.324555320336759
-2,-2,0,3,3,0.0,2.0
4,16,-4,3,15,4.0,4.0
-3,-2,1,2,3,1.0,3.0
-5,-31,5,4,13,5.0,5.5677643628300215
-2,-1,6,1,7,1.0,6.0
8,25,2,4,13,2.0,8.0
0,5,0,4,9,0.0,2.23606797749979
5,4,1,3,5,1.0,5.0
2,9,2,3,7,2.0,3.0
-5,-10,3,4,7,3.0,5.0
-2,-2,4,2,5,1.4142135623730951,4.0
2,-7,-6,1,7,2.0,6.0
-9,43,-13,3,21,6.557438524302,13.0
-4,2,-4,2,7,1.4142135623730951,4.0
-4,-6,2,3,5,2.0,4.0
8,-45,-8,2,15,6.708203932499369,8.0
-10,50,-8,1,27,7.0710678118654755,10.0
5,26,7,1,15,5.0,7.0
5,-18,-3,1,9,3.0,5.0
-6,13,6,4,19,3.605551275463989,6.0
-9,12,3,4,15,3.0,9.0
9,14,7,1,15,3.7416573867739413,9.0
-1,-6,1,1,7,1.0,2.449489742783178
0,-7,-8,2,9,0.0,8.0
-1,-30,7,1,17,1.0,7.0
-1,-1,-9,4,11,1.0,9.0
0,6,-2,2,7,0.0,2.449489742783178
3,3,-1,4,5,1.0,3.0
1,-2,5,3,7,1.0,5.0
1,5,1,1,7,1.0,2.23606797749979
0,-10,-2,1,11,0.0,3.1622776601683795
11,-47,-1,2,21,1.0,11.0
1,-5,-9,1,9,1.0,9.0
-4,6,-4,2,7,2.449489742783178,4.0
0,-7,-6,2,9,0.0,6.0
0,-1,-2,4,3,0.0,2.0
1,11,-1,2,13,1.0,3.3166247903554
-2,26,-2,3,17,2.0,5.0990195135927845
-2,-8,-8,2,13,2.0,8.0
-7,23,-5,2,11,4.795831523312719,7.0
6,-13,0,4,11,0.0,6.0
-7,18,-5,2,11,4.242640687119285,7.0
2,2,0,3,3,0.0,2.0
-4,6,-6,3,9,2.449489742783178,6.0
4,-1,0,1,5,0.0,4.0
7,-25,-7,3,13,5.0,7.0
5,31,5,1,13,5.0,5.5677643628300215
-2,1,-4,4,5,1.0,4.0
-1,20,-5,2,11,1.0,5.0
-4,4,6,3,11,2.0,6.0
-5,-2,5,1,11,1.4142135623730951,5.0
4,-9,0,3,9,0.0,4.0
13,24,-1,1,25,1.0,13.0
5,14,5,1,9,3.7416573867739413,5.0
6,28,4,3,11,4.0,6.0
-3,-13,5,3,7,3.0,5.0
-3,-3,-9,3,13,1.7320508075688772,9.0
5,-31,-5,4,13,5.0,5.5677643628300215
12,-43,-4,4,19,4.0,12.0
4,0,6,3,11,0.0,6.0
0,17,-6,1,11,0.0,6.0
-9,3,-3,2,11,1.7320508075688772,9.0
0,5,-2,3,7,0.0,2.23606797749979
-1,11,-5,4,9,1.0,5.0
-9,20,-3,2,11,3.0,9.0
3,8,5,2,7,2.8284271247461903,5.0
4,-3,2,4,7,1.7320508075688772,4.0
1,-2,7,3,9,1.0,7.0
2,-21,-4,2,17,2.0,4.58257569495584
-1,5,-7,3,7,1.0,7.0
-8,34,-10,1,17,5.830951894845301,10.0
-14,63,-8,2,31,7.937253933193772,14.0
2,7,-4,2,9,2.0,4.0
0,-18,2,2,15,0.0,4.242640687119285
-3,1,3,2,7,1.0,3.0
0,-5,-2,1,7,0.0,2.23606797749979
-5,9,-5,1,9,3.0,5.0
-7,5,3,2,11,2.23606797749979,7.0
2,1,-6,3,9,1.0,6.0
-6,-26,2,2,13,2.0,6.0
-2,-7,4,2,5,2.0,4.0
7,-37,-9,3,15,6.082762530298219,9.0
-6,-18,2,2,9,2.0,6.0
8,-23,-2,4,11,2.0,8.0
8,-30,-6,1,13,5.477225575051661,8.0
3,-12,3,3,13,3.0,3.4641016151377544
3,14,5,2,7,3.0,5.0
1,-34,-11,4,17,1.0,11.0
-4,6,2,4,9,2.0,4.0
2,-2,-2,1,3,1.4142135623730951,2.0
6,-26,-4,4,11,4.0,6.0
-1,2,3,4,5,1.0,3.0
3,-5,7,2,11,2.23606797749979,7.0
-4,-30,8,3,13,4.0,8.0
3,-16,-9,3,11,3.0,9.0
3,-9,-1,1,7,1.0,3.0
-1,7,-3,2,7,1.0,3.0
7,-22,-7,2,13,4.69041575982343,7.0
-4,26,-8,1,11,4.0,8.0
-4,-11,2,4,7,2.0,4.0
11,48,9,1,19,6.928203230275509,11.0
1,0,-3,3,3,0.0,3.0
-5,-23,1,3,13,1.0,5.0
4,10,6,1,9,3.1622776601683795,6.0
-3,-4,1,3,5,1.0,3.0
7,-12,-1,3,9,1.0,7.0
4,10,4,3,7,3.1622776601683795,4.0
-6,-14,2,4,9,2.0,6.0
5,25,5,3,9,5.0,5.0
-5,-5,1,2,5,1.0,5.0
6,-25,-2,4,13,2.0,6.0
1,-5,-7,2,7,1.0,7.0
-6,-17,0,2,11,0.0,6.0
-2,-6,-2,4,9,2.0,2.449489742783178
-5,-15,3,4,7,3.0,5.0
-7,16,-3,2,9,3.0,7.0
-2,7,-2,3,7,2.0,2.6457513110645907
0,26,-4,4,19,0.0,5.0990195135927845
5,-11,1,2,11,1.0,5.0
-6,11,2,2,13,2.0,6.0
6,-6,4,2,11,2.449489742783178,6.0
4,-9,2,1,11,2.0,4.0
2,21,2,4,15,2.0,4.58257569495584
2,11,0,4,11,0.0,3.3166247903554
-6,4,4,1,11,2.0,6.0
0,11,2,2,11,0.0,3.3166247903554
2,27,10,3,17,2.0,10.0
-1,20,-5,3,11,1.0,5.0
-10,-27,2,3,15,2.0,10.0
-5,54,-7,3,21,5.0,7.3484692283495345
-1,-46,15,3,23,1.0,15.0
-5,-36,3,3,17,3.0,6.0
-1,20,9,2,15,1.0,9.0
1,14,3,4,11,1.0,3.7416573867739413
-8,0,-2,1,9,0.0,8.0
-1,3,-1,4,5,1.0,1.7320508075688772
2,15,6,3,9,2.0,6.0
-5,25,-7,2,11,5.0,7.0
9,1,-5,1,17,1.0,9.0
2,4,2,2,3,2.0,2.0
-2,-21,4,1,13,2.0,4.58257569495584
-5,2,-3,2,7,1.4142135623730951,5.0
-2,22,-2,3,15,2.0,4.69041575982343
2,2,-4,3,7,1.4142135623730951,4.0
2,10,0,3,11,0.0,3.1622776601683795
4,-12,2,4,11,2.0,4.0
-7,-26,5,2,11,5.0,7.0
6,3,6,3,11,1.7320508075688772,6.0
8,6,2,1,9,2.0,8.0
-5,18,-1,2,11,1.0,5.0
-5,30,-9,4,13,5.0,9.0
9,-35,-7,4,15,5.916079783099616,9.0
0,-1,8,3,9,0.0,8.0
-3,-37,5,4,17,3.0,6.082762530298219
7,-26,-1,1,15,1.0,7.0
0,-9,2,3,9,0.0,3.0
-4,10,-4,2,7,3.1622776601683795,4.0
-3,-9,5,4,7,3.0,5.0
3,-3,-5,2,7,1.7320508075688772,5.0
-3,7,-3,4,5,2.6457513110645907,3.0
-5,7,-3,3,7,2.6457513110645907,5.0
-7,30,-11,4,17,5.477225575051661,11.0
0,-2,0,4,5,0.0,1.4142135623730951
8,-7,-2,3,9,2.0,8.0
0,4,4,1,5,0.0,4.0
-7,23,-3,1,11,3.0,7.0
1,-5,-3,4,5,1.0,3.0
-9,-28,7,3,15,5.291502622129181,9.0
5,-19,-9,2,13,4.358898943540674,9.0
0,15,4,2,11,0.0,4.0
-1,-7,-3,3,9,1.0,3.0
-4,1,0,4,5,0.0,4.0
-4,35,-10,4,15,4.0,10.0
9,17,-1,4,13,1.0,9.0
2,-10,-2,4,9,2.0,3.1622776601683795
5,4,1,1,5,1.0,5.0
1,2,1,1,3,1.0,1.4142135623730951
-1,-17,-3,2,15,1.0,4.123105625617661
11,12,1,3,13,1.0,11.0
-3,-1,-1,1,5,1.0,3.0
10,15,2,3,11,2.0,10.0
1,-5,-1,3,7,1.0,2.23606797749979
-5,25,-11,2,15,5.0,11.0
-5,13,-3,4,7,3.0,5.0
-1,3,1,2,5,1.0,1.7320508075688772
-2,-10,4,1,7,2.0,4.0
0,12,-10,4,13,0.0,10.0
7,-3,1,1,9,1.0,7.0
-2,7,0,4,9,0.0,2.6457513110645907
-1,1,7,4,9,1.0,7.0
-4,-4,2,3,5,2.0,4.0
7,25,3,2,11,3.0,7.0
-2,13,10,3,21,2.0,10.0
-1,3,1,3,5,1.0,1.7320508075688772
2,2,-4,1,7,1.4142135623730951,4.0
5,9,-1,3,9,1.0,5.0
-1,15,-3,1,11,1.0,3.872983346207417
-9,-50,5,1,15,5.0,9.0
-5,0,1,4,5,0.0,5.0
1,13,3,2,11,1.0,3.605551275463989
4,21,4,2,11,4.0,4.58257569495584
9,-4,1,1,11,1.0,9.0
3,-2,-3,1,5,1.4142135623730951,3.0
-1,-7,-7,3,9,1.0,7.0
1,-5,-5,3,5,1.0,5.0
-3,10,-3,2,7,3.0,3.1622776601683795
4,6,2,2,5,2.0,4.0
-10,-54,6,3,25,6.0,10.0
2,-4,-6,2,7,2.0,6.0
2,-5,-2,4,5,2.0,2.23606797749979
-6,-19,4,4,9,4.0,6.0
-1,26,9,2,19,1.0,9.0
2,15,6,2,9,2.0,6.0
1,-10,-7,2,9,1.0,7.0
-2,4,2,4,7,2.0,2.0
2,-10,0,4,11,0.0,3.1622776601683795
-11,-28,7,3,17,5.291502622129181,11.0
-14,-40,2,3,17,2.0,14.0
1,-1,-3,4,3,1.0,3.0
-3,7,3,1,9,2.6457513110645907,3.0
-3,5,1,3,7,1.0,3.0
4,10,2,2,7,2.0,4.0
5,-13,3,3,13,3.0,5.0
-1,-10,-1,4,11,1.0,3.1622776601683795
-9,-10,-1,2,13,1.0,9.0
-7,4,1,1,9,1.0,7.0
-4,-23,-8,2,21,4.0,8.0
-10,32,-6,1,15,5.656854249492381,10.0
11,44,9,3,19,6.6332495807108,11.0
-2,-2,-6,4,9,1.4142135623730951,6.0
6,21,4,3,9,4.0,6.0
0,-5,0,4,9,0.0,2.23606797749979
-8,32,-6,4,13,5.656854249492381,8.0
-2,6,-2,2,5,2.0,2.449489742783178
0,3,12,3,17,0.0,12.0
-3,-7,7,1,9,2.6457513110645907,7.0
-5,4,-3,2,7,2.0,5.0
2,-35,-4,4,19,2.0,5.916079783099616
-6,5,-6,4,11,2.23606797749979,6.0
6,19,4,4,9,4.0,6.0
9,22,5,1,13,4.69041575982343,9.0
5,21,3,1,11,3.0,5.0
2,15,8,2,9,2.0,8.0
1,13,-3,3,11,1.0,3.605551275463989
-9,-22,3,3,11,3.0,9.0
5,10,-7,4,15,3.1622776601683795,7.0
-4,-11,2,2,7,2.0,4.0
7,6,1,2,7,1.0,7.0
1,-3,-1,4,5,1.0,1.7320508075688772
6,14,6,4,11,3.7416573867739413,6.0
-5,3,-1,1,5,1.0,5.0
-2,2,-2,4,3,1.4142135623730951,2.0
5,37,9,1,13,5.0,9.0
1,3,-7,1,9,1.0,7.0
0,-14,-6,1,11,0.0,6.0
7,5,1,1,7,1.0,7.0
-9,32,-7,2,15,5.656854249492381,9.0
4,-16,0,2,11,0.0,4.0
-7,18,-3,2,9,3.0,7.0
-1,-4,-1,2,7,1.0,2.0
-3,-4,3,2,5,2.0,3.0
9,-12,-3,1,11,3.0,9.0
-9,-8,-3,1,13,2.8284271247461903,9.0
2,12,-6,2,13,2.0,6.0
2,0,4,3,5,0.0,4.0
2,-6,6,3,9,2.0,6.0
-2,0,-10,2,15,0.0,10.0
10,-22,-4,4,13,4.0,10.0
-3,-16,1,3,11,1.0,4.0
2,-6,0,2,7,0.0,2.449489742783178
0,-12,-2,2,11,0.0,3.4641016151377544
-1,-3,-5,2,7,1.0,5.0
-5,9,-1,4,7,1.0,5.0
-5,5,-3,2,7,2.23606797749979,5.0
-4,20,-8,2,11,4.0,8.0
-3,-6,5,2,7,2.449489742783178,5.0
2,2,0,4,3,0.0,2.0
2,-12,-4,2,7,2.0,4.0
-4,-6,4,4,7,2.449489742783178,4.0
5,13,-5,3,15,3.605551275463989,5.0
-1,-7,-5,2,9,1.0,5.0
4,-5,0,2,7,0.0,4.0
0,-2,0,4,5,0.0,1.4142135623730951
-7,-41,11,4,17,6.4031242374328485,11.0
-2,-5,2,1,5,2.0,2.23606797749979
2,-4,-6,4,7,2.0,6.0
2,0,-8,1,9,0.0,8.0
-5,4,-9,4,13,2.0,9.0
-1,3,-1,2,5,1.0,1.7320508075688772
-1,0,3,2,3,0.0,3.0
-7,-34,5,1,11,5.0,7.0
0,-2,-2,3,3,0.0,2.0
3,2,1,1,3,1.0,3.0
4,-4,-2,3,5,2.0,4.0
-8,7,0,3,9,0.0,8.0
1,19,-1,2,19,1.0,4.358898943540674
12,-7,-2,1,15,2.0,12.0
-6,-13,4,2,9,3.605551275463989,6.0
-2,-3,4,3,5,1.7320508075688772,4.0
0,9,2,4,9,0.0,3.0
-7,41,-9,4,15,6.4031242374328485,9.0
3,-6,1,4,7,1.0,3.0
-5,-22,7,2,11,4.69041575982343,7.0
-7,-18,3,4,9,3.0,7.0
-5,3,-1,3,5,1.0,5.0
7,18,1,1,11,1.0,7.0
-1,-17,-7,2,13,1.0,7.0
-4,7,-2,1,5,2.0,4.0
5,-6,-1,1,7,1.0,5.0
0,15,-2,2,13,0.0,3.872983346207417
12,10,6,2,23,3.1622776601683795,12.0
-1,-10,7,1,9,1.0,7.0
2,-7,4,3,9,2.0,4.0
0,5,-4,2,7,0.0,4.0
7,-8,1,3,11,1.0,7.0
1,-2,9,3,11,1.0,9.0
-3,2,1,3,5,1.0,3.0
0,6,6,3,7,0.0,6.0
-5,4,-1,3,5,1.0,5.0
4,42,10,3,15,4.0,10.0
-2,-8,2,2,7,2.0,2.8284271247461903
-7,27,-7,1,13,5.196152422706632,7.0
6,-13,0,4,11,0.0,6.0
1,-18,-9,4,13,1.0,9.0
-4,-22,8,2,11,4.0,8.0
0,-3,0,2,7,0.0,1.7320508075688772
-2,14,-6,4,9,2.0,6.0
-4,-26,8,3,11,4.0,8.0
-7,8,-3,2,9,2.8284271247461903,7.0
1,-9,1,3,11,1.0,3.0
-3,-28,-7,4,25,3.0,7.0
7,6,-1,3,9,1.0,7.0
-7,13,-1,4,9,1.0,7.0
-6,-26,4,4,11,4.0,6.0
-2,3,2,3,7,1.7320508075688772,2.0
-7,-36,9,1,15,6.0,9.0
-5,0,-5,3,9,0.0,5.0
8,-24,-6,1,13,4.898979485566356,8.0
4,18,-2,3,19,2.0,4.242640687119285
-3,3,9,2,13,1.7320508075688772,9.0
-1,-5,3,1,5,1.0,3.0
-1,1,-5,4,5,1.0,5.0
7,12,5,1,11,3.4641016151377544,7.0
-4,16,2,4,15,2.0,4.0
4,-25,-6,4,11,4.0,6.0
-4,11,0,4,9,0.0,4.0
-9,-2,7,2,19,1.4142135623730951,9.0
-6,12,0,4,9,0.0,6.0
3,-8,-3,4,5,2.8284271247461903,3.0
1,-12,9,1,13,1.0,9.0
-4,-30,2,4,17,2.0,5.477225575051661
3,-11,7,1,13,3.0,7.0
5,4,7,1,11,2.0,7.0
0,9,0,4,11,0.0,3.0
-6,21,-8,1,13,4.58257569495584,8.0
-6,55,-10,1,27,6.0,10.0
3,8,-3,3,11,2.8284271247461903,3.0
-7,5,-11,2,17,2.23606797749979,11.0
2,4,0,1,5,0.0,2.0
-9,19,-1,2,13,1.0,9.0
5,-13,1,4,11,1.0,5.0
2,0,2,1,3,0.0,2.0
11,43,7,3,17,6.557438524302,11.0
1,-1,3,1,5,1.0,3.0
2,11,-6,3,13,2.0,6.0
0,-2,2,4,3,0.0,2.0
7,-11,-5,1,11,3.3166247903554,7.0
7,7,-5,3,15,2.6457513110645907,7.0
7,-10,-1,3,9,1.0,7.0
2,15,6,2,9,2.0,6.0
1,19,7,3,11,1.0,7.0
4,-12,-4,3,7,3.4641016151377544,4.0
-7,4,-3,2,9,2.0,7.0
3,-9,-1,4,7,1.0,3.0
-9,3,-1,2,9,1.0,9.0
8,-8,-2,4,9,2.0,8.0
4,-9,-6,2,9,3.0,6.0
-8,-15,4,4,11,3.872983346207417,8.0
1,2,-1,4,5,1.0,1.4142135623730951
0,4,0,3,7,0.0,2.0
6,11,2,3,7,2.0,6.0
0,4,6,2,7,0.0,6.0
5,-6,1,1,9,1.0,5.0
3,5,1,3,5,1.0,3.0
5,25,5,2,9,5.0,5.0
4,6,4,1,7,2.449489742783178,4.0
-2,1,4,4,7,1.0,4.0
-5,-8,3,3,7,2.8284271247461903,5.0
-5,24,-7,2,11,4.898979485566356,7.0
-6,17,-8,2,13,4.123105625617661,8.0
5,20,7,1,11,4.47213595499958,7.0
2,7,2,3,7,2.0,2.6457513110645907
-3,15,3,4,15,3.0,3.872983346207417
9,-1,1,1,11,1.0,9.0
-1,-1,-7,1,9,1.0,7.0
4,-2,0,1,5,0.0,4.0
-5,7,5,4,13,2.6457513110645907,5.0
-2,-7,4,1,5,2.0,4.0
-2,4,-8,4,9,2.0,8.0
0,4,-2,1,5,0.0,2.0
5,16,1,1,11,1.0,5.0
5,-33,-7,3,11,5.0,7.0
-2,13,2,3,13,2.0,3.605551275463989
-1,-4,-11,2,13,1.0,11.0
0,-1,-8,4,9,0.0,8.0
2,-10,6,1,11,2.0,6.0
4,-10,-4,2,7,3.1622776601683795,4.0
3,1,1,4,3,1.0,3.0
1,-3,1,4,5,1.0,1.7320508075688772
2,-9,-2,2,7,2.0,3.0
0,1,-8,1,9,0.0,8.0
-4,-1,-6,4,11,1.0,6.0
10,-7,4,1,27,2.6457513110645907,10.0
0,-3,2,3,5,0.0,2.0
2,-17,6,1,15,2.0,6.0
1,-2,-3,4,3,1.0,3.0
-7,32,3,1,25,3.0,7.0
7,-7,7,1,17,2.6457513110645907,7.0
-13,36,-3,2,15,3.0,13.0
-9,-6,3,3,11,2.449489742783178,9.0
-2,-16,2,2,11,2.0,4.0
3,8,-1,2,9,1.0,3.0
-2,8,-4,4,5,2.0,4.0
-17,-8,1,2,21,1.0,17.0
-7,2,7,4,19,1.4142135623730951,7.0
-4,-26,4,2,13,4.0,5.0990195135927845
8,-17,-6,1,13,4.123105625617661,8.0
-2,-7,12,1,13,2.0,12.0
5,-28,-5,1,11,5.0,5.291502622129181
5,23,5,2,9,4.795831523312719,5.0
-7,-18,-3,3,17,3.0,7.0
7,-24,-9,3,15,4.898979485566356,9.0
-1,3,7,3,9,1.0,7.0
-2,-26,8,1,13,2.0,8.0
-1,9,7,3,11,1.0,7.0
-5,12,-5,2,9,3.4641016151377544,5.0
-2,-9,-2,4,11,2.0,3.0
2,-4,-4,3,5,2.0,4.0
-4,8,-8,2,11,2.8284271247461903,8.0
2,-5,-4,4,5,2.0,4.0
4,33,14,3,23,4.0,14.0
-4,0,0,2,3,0.0,4.0
5,-19,1,2,13,1.0,5.0
2,14,4,2,9,2.0,4.0
-6,-3,-2,4,9,1.7320508075688772,6.0
0,8,2,3,9,0.0,2.8284271247461903
5,-16,1,4,13,1.0,5.0
4,33,12,4,15,4.0,12.0
-6,3,0,2,7,0.0,6.0
8,-8,2,3,13,2.0,8.0
0,4,4,3,5,0.0,4.0
6,14,0,3,11,0.0,6.0
-1,-14,1,1,13,1.0,3.7416573867739413
8,7,4,3,11,2.6457513110645907,8.0
-6,-6,-4,4,13,2.449489742783178,6.0
3,-2,-7,2,9,1.4142135623730951,7.0
0,10,-4,3,9,0.0,4.0
-2,2,-2,2,3,1.4142135623730951,2.0
-1,2,-9,3,9,1.0,9.0
-2,-19,10,1,13,2.0,10.0
-6,-13,-2,3,13,2.0,6.0
-2,7,2,2,9,2.0,2.6457513110645907
-1,26,-5,3,15,1.0,5.0990195135927845
-2,33,-4,1,27,2.0,5.744562646538029
6,-9,2,2,11,2.0,6.0
-3,-26,5,1,13,3.0,5.0990195135927845
-1,-7,7,3,7,1.0,7.0
2,-4,-2,1,3,2.0,2.0
-3,-5,5,4,7,2.23606797749979,5.0
-3,-23,7,3,11,3.0,7.0
-1,-11,5,1,9,1.0,5.0
-9,-60,7,3,19,7.0,9.0
4,-3,-2,3,5,1.7320508075688772,4.0
1,3,3,3,3,1.0,3.0
-4,-1,-2,1,7,1.0,4.0
0,0,-2,2,1,0.0,2.0
-3,-4,3,1,5,2.0,3.0
-3,0,5,4,7,0.0,5.0
4,4,0,1,5,0.0,4.0
1,-1,1,3,3,1.0,1.0
-2,-12,-6,2,13,2.0,6.0
7,-35,-5,4,11,5.0,7.0
-6,-6,0,1,7,0.0,6.0
6,12,2,2,7,2.0,6.0
-10,16,-2,1,11,2.0,10.0
-3,12,-3,2,7,3.0,3.4641016151377544
2,-23,-6,4,11,2.0,6.0
-2,-8,2,3,7,2.0,2.8284271247461903
9,0,-3,1,11,0.0,9.0
-1,26,-5,1,15,1.0,5.0990195135927845
14,26,-2,3,27,2.0,14.0
0,0,4,3,3,0.0,4.0
8,-17,-6,4,13,4.123105625617661,8.0
-4,-14,10,4,13,3.7416573867739413,10.0
6,11,0,1,9,0.0,6.0
0,-6,6,4,7,0.0,6.0
-6,4,4,3,11,2.0,6.0
11,-17,-5,2,17,4.123105625617661,11.0
6,1,0,1,7,0.0,6.0
-4,-5,4,2,7,2.23606797749979,4.0
4,14,6,3,9,3.7416573867739413,6.0
-4,3,-2,1,5,1.7320508075688772,4.0
-2,26,-10,1,13,2.0,10.0
-4,10,-2,2,7,2.0,4.0
4,-12,6,3,17,3.4641016151377544,6.0
2,-1,4,3,7,1.0,4.0
10,-70,-4,1,25,4.0,10.0
-9,10,1,2,13,1.0,9.0
-5,-14,7,2,11,3.7416573867739413,7.0
-1,-3,7,4,7,1.0,7.0
-1,-4,1,3,5,1.0,2.0
2,-1,0,4,3,0.0,2.0
3,-6,-3,2,5,2.449489742783178,3.0
-6,1,-2,1,7,1.0,6.0
1,24,-1,1,19,1.0,4.898979485566356
0,-31,-10,4,17,0.0,10.0
5,-16,-9,3,13,4.0,9.0
1,-1,1,2,3,1.0,1.0
-11,-39,7,3,21,6.244997998398398,11.0
-1,11,1,2,11,1.0,3.3166247903554
3,-9,3,1,11,3.0,3.0
-6,7,-2,1,7,2.0,6.0
-5,-7,1,4,7,1.0,5.0
1,6,5,3,7,1.0,5.0
3,-12,-9,3,11,3.0,9.0
-5,5,3,4,9,2.23606797749979,5.0
8,-6,2,3,11,2.0,8.0
-6,0,2,2,7,0.0,6.0
-1,-12,3,4,9,1.0,3.4641016151377544
-1,2,-7,1,7,1.0,7.0
-5,-10,9,1,13,3.1622776601683795,9.0
-2,21,0,2,17,0.0,4.58257569495584
-1,-3,1,4,5,1.0,1.7320508075688772
